P0DTD1	150297	1	1	562
P0DTD1	8517	1	1	563
P0DTD1	8997	1	1	564
P0DTD1	5626	1	1	565
P0DTD1	83548	1	1	566
P0DTD1	117177	1	1	567
P0DTD1	146705	1	1	568
P0DTD1	154796	1	1	569
P0DTD1	64170	1	1	570
P0DTD1	57511	1	1	571
P0DTD1	440295	1	1	572
P0DTD1	23609	1	1	573
P0DTD1	6616	1	1	574
P0DTD1	344022	1	1	575
P0DTC3	P0DTD1	1	1	576
P0DTC6	55757	1	1	577
P0DTD8	90993	1	1	578
P0DTD3	90993	1	1	579
P0DTD3	2867	1	1	580
P0DTC2	P0DTD1	1	1	581
P0DTC4	5626	1	1	582
P0DTC9	89953	1	1	583
3008	P0DTC9	1	1	584
P0DTD1	5954	1	1	585
P0DTD1	10432	1	1	586
23197	P0DTD1	1	1	587
9710	P0DTC5	1	1	588
8737	P0DTD1	1	1	589
23505	P0DTC3	1	1	590
25870	P0DTC3	1	1	591
6249	P0DTC6	1	1	592
10959	P0DTD8	1	1	593
55829	P0DTD8	1	1	594
23065	P0DTC8	1	1	595
54477	P0DTD1	1	1	596
5962	P0DTD1	1	1	597
58500	P0DTD1	1	1	598
P0DTC3	10449	1	1	599
P0DTD1	813	1	1	600
11194	P0DTD1	1	1	601
81786	P0DTC5	1	1	602
4780	P0DTC5	1	1	603
51194	P0DTC5	1	1	604
2990	P0DTC5	1	1	605
8575	P0DTC9	1	1	606
26986	P0DTC9	1	1	607
9898	P0DTD1	1	1	608
6938	P0DTD1	1	1	609
10199	P0DTD1	1	1	610
84858	P0DTD1	1	1	611
8887	P0DTD1	1	1	612
6778	P0DTD1	1	1	613
29880	P0DTC3	1	1	614
10509	P0DTD8	1	1	615
27069	P0DTD3	1	1	616
64689	P0DTD1	1	1	617
A0A663DJA2	7417	1	1	618
P0DTC2	85439	1	1	619
P0DTC9	6194	1	1	620
382	P0DTD1	1	1	621
25898	P0DTD1	1	1	622
949	P0DTD1	1	1	623
55015	P0DTC5	1	1	624
2135	P0DTC5	1	1	625
55093	P0DTC9	1	1	626
1967	P0DTD1	1	1	627
9810	P0DTC6	1	1	628
92840	P0DTC6	1	1	629
9688	P0DTC7	1	1	630
162427	P0DTD8	1	1	631
2135	P0DTD8	1	1	632
10134	P0DTD8	1	1	633
25921	P0DTC2	1	1	634
9659	P0DTD1	1	1	635
P0DTD1	4191	1	1	636
A0A663DJA2	25813	1	1	637
P0DTC3	27069	1	1	638
P0DTD8	51343	1	1	639
140465	P0DTC2	1	1	640
P0DTD1	5955	1	1	641
23325	P0DTD1	1	1	642
9513	P0DTD1	1	1	643
105375355	P0DTD1	1	1	644
153830	P0DTC5	1	1	645
80279	P0DTC5	1	1	646
10094	P0DTC9	1	1	647
23649	P0DTD1	1	1	648
3101	P0DTD1	1	1	649
1434	P0DTD1	1	1	650
27430	P0DTD1	1	1	651
81567	P0DTC3	1	1	652
25777	P0DTC3	1	1	653
8480	P0DTC6	1	1	654
51194	P0DTC7	1	1	655
5955	P0DTD8	1	1	656
123	P0DTD8	1	1	657
79745	P0DTD1	1	1	658
26576	P0DTD1	1	1	659
4218	P0DTD1	1	1	660
10952	P0DTD8	1	1	661
3703	P0DTD8	1	1	662
P0DTD1	4643	1	1	663
P0DTD1	3939	1	1	664
285753	P0DTD1	1	1	665
90407	P0DTD1	1	1	666
124245	P0DTC4	1	1	667
5832	P0DTD1	1	1	668
29072	P0DTD1	1	1	669
6921	A0A663DJA2	1	1	670
30001	P0DTC3	1	1	671
56937	P0DTD8	1	1	672
9510	P0DTC8	1	1	673
P0DTC6	81	1	1	674
2876	P0DTD1	1	1	675
P0DTC9	6160	1	1	676
80727	P0DTD1	1	1	677
1718	P0DTD1	1	1	678
857	P0DTD1	1	1	679
2494	P0DTC5	1	1	680
705	P0DTC9	1	1	681
2671	P0DTD1	1	1	682
5232	P0DTC3	1	1	683
83548	P0DTC7	1	1	684
57506	P0DTD8	1	1	685
2137	P0DTD8	1	1	686
2820	P0DTD8	1	1	687
2243	P0DTC8	1	1	688
152789	P0DTD1	1	1	689
10142	P0DTD1	1	1	690
5987	P0DTD1	1	1	691
5522	P0DTD1	1	1	692
80142	P0DTD1	1	1	693
P0DTC3	10487	1	1	694
P0DTC4	8362	1	1	695
P0DTC9	55178	1	1	696
P0DTC9	10146	1	1	697
539	P0DTD1	1	1	698
51234	P0DTD1	1	1	699
51290	P0DTC5	1	1	700
832	P0DTD1	1	1	701
161	P0DTD1	1	1	702
1315	P0DTD1	1	1	703
53371	P0DTD1	1	1	704
871	P0DTC3	1	1	705
81562	P0DTC3	1	1	706
63892	P0DTC7	1	1	707
57130	P0DTC7	1	1	708
6444	P0DTD8	1	1	709
4055	P0DTD8	1	1	710
162427	P0DTD3	1	1	711
79443	P0DTD1	1	1	712
P0DTD1	81	1	1	713
P0DTD1	3615	1	1	714
P0DTD1	81608	1	1	715
P0DTC6	6744	1	1	716
P0DTD8	29927	1	1	717
P0DTC8	444	1	1	718
P0DTC8	3371	1	1	719
163033	P0DTC3	1	1	720
P0DTD1	23650	1	1	721
P0DTC4	3615	1	1	722
84643	P0DTD1	1	1	723
8894	P0DTD1	1	1	724
10973	P0DTD1	1	1	725
5910	P0DTD1	1	1	726
5318	P0DTD1	1	1	727
159195	P0DTD1	1	1	728
55285	P0DTD1	1	1	729
57534	P0DTD1	1	1	730
3162	P0DTC3	1	1	731
88	P0DTC3	1	1	732
55088	P0DTC6	1	1	733
57510	P0DTC7	1	1	734
7991	P0DTD8	1	1	735
146802	P0DTD8	1	1	736
231	P0DTD8	1	1	737
26015	P0DTC8	1	1	738
5966	P0DTD1	1	1	739
2801	P0DTD1	1	1	740
55829	P0DTD1	1	1	741
59272	P59594	1	1	742
59272	59272	1	1	743
P0DTC2	59272	1	1	744
89790	P0DTC2	1	1	745
30835	P0DTC2	1	1	746
79133	284184	1	1	747
60561	51594	1	1	748
9183	51594	1	1	749
57690	23019	1	1	750
4848	23019	1	1	751
246175	23019	1	1	752
6390	644096	1	1	753
2534	9743	1	1	754
29110	9755	1	1	755
57409	57409	1	1	756
9146	57409	1	1	757
7415	7993	1	1	758
10212	10212	1	1	759
81	9124	1	1	760
3552	10456	1	1	761
53918	10456	1	1	762
7099	7099	1	1	763
8887	3964	1	1	764
373	3964	1	1	765
4722	4728	1	1	766
841	8797	1	1	767
4790	4794	1	1	768
51377	5717	1	1	769
5706	5718	1	1	770
51377	5718	1	1	771
56658	5715	1	1	772
5706	5715	1	1	773
51517	5715	1	1	774
6908	6874	1	1	775
8662	8665	1	1	776
8661	8665	1	1	777
4088	11060	1	1	778
11100	11060	1	1	779
25813	10059	1	1	780
10059	10059	1	1	781
9456	7188	1	1	782
7188	7188	1	1	783
149371	10640	1	1	784
23233	10640	1	1	785
54536	10640	1	1	786
5717	10213	1	1	787
5718	10213	1	1	788
5713	10213	1	1	789
51377	10213	1	1	790
22839	274	1	1	791
22916	3839	1	1	792
1499	607	1	1	793
90780	607	1	1	794
7188	6386	1	1	795
6386	6386	1	1	796
1327	6386	1	1	797
2091	10528	1	1	798
10482	1654	1	1	799
26986	1654	1	1	800
1965	1654	1	1	801
9641	1654	1	1	802
1977	1654	1	1	803
4904	1654	1	1	804
8663	1654	1	1	805
55421	3840	1	1	806
3837	3840	1	1	807
3183	3840	1	1	808
1803	6373	1	1	809
1857	1855	1	1	810
1856	1856	1	1	811
7157	1856	1	1	812
10282	9570	1	1	813
367	8085	1	1	814
5728	9368	1	1	815
9368	9368	1	1	816
841	8795	1	1	817
8743	8795	1	1	818
1459	8829	1	1	819
10640	30000	1	1	820
5687	5688	1	1	821
5688	5688	1	1	822
4097	571	1	1	823
1386	571	1	1	824
1649	571	1	1	825
3437	3437	1	1	826
7170	3437	1	1	827
11140	3551	1	1	828
9020	3551	1	1	829
4792	3551	1	1	830
1147	3551	1	1	831
7248	3551	1	1	832
7157	3551	1	1	833
3551	3551	1	1	834
5970	3551	1	1	835
5515	3551	1	1	836
10245	100287932	1	1	837
8968	8520	1	1	838
7074	8573	1	1	839
23265	9146	1	1	840
7316	9146	1	1	841
3875	9146	1	1	842
5500	4659	1	1	843
1452	9919	1	1	844
5108	80184	1	1	845
4790	1147	1	1	846
9020	1147	1	1	847
4792	1147	1	1	848
1147	1147	1	1	849
10762	3841	1	1	850
10093	10095	1	1	851
10095	10109	1	1	852
4780	10109	1	1	853
10552	10109	1	1	854
10552	10094	1	1	855
10093	10094	1	1	856
10095	10094	1	1	857
1665	55922	1	1	858
340061	6836	1	1	859
8661	8664	1	1	860
8662	8667	1	1	861
8664	8667	1	1	862
8665	8667	1	1	863
8661	8667	1	1	864
27335	8667	1	1	865
9212	332	1	1	866
332	332	1	1	867
27161	10526	1	1	868
192669	10526	1	1	869
1317	1317	1	1	870
7098	7098	1	1	871
4097	4097	1	1	872
4210	4210	1	1	873
84619	1665	1	1	874
9894	9675	1	1	875
9129	9128	1	1	876
4722	4724	1	1	877
9146	1406	1	1	878
51377	5709	1	1	879
9444	23543	1	1	880
10026	8733	1	1	881
94005	8733	1	1	882
1613	1613	1	1	883
P62158	9738	1	1	884
80184	9738	1	1	885
5609	6885	1	1	886
7316	6885	1	1	887
10454	6885	1	1	888
64127	8767	1	1	889
8767	8767	1	1	890
3276	10236	1	1	891
4904	10236	1	1	892
56658	9129	1	1	893
9128	10465	1	1	894
596	10018	1	1	895
207	2309	1	1	896
7534	2309	1	1	897
7533	2309	1	1	898
5335	27040	1	1	899
2885	27040	1	1	900
9051	9051	1	1	901
51652	27243	1	1	902
4722	4695	1	1	903
1499	81	1	1	904
7082	81	1	1	905
8826	81	1	1	906
6449	6449	1	1	907
55739	6449	1	1	908
2099	10270	1	1	909
5894	813	1	1	910
10768	10768	1	1	911
1649	10488	1	1	912
23063	5885	1	1	913
23047	5885	1	1	914
10735	5885	1	1	915
2275	5885	1	1	916
10574	10534	1	1	917
5500	4660	1	1	918
665	665	1	1	919
9439	9282	1	1	920
5631	5636	1	1	921
9031	8467	1	1	922
4790	9043	1	1	923
4218	9043	1	1	924
382	9043	1	1	925
5347	9043	1	1	926
351	196441	1	1	927
10450	9716	1	1	928
7532	23095	1	1	929
7533	23095	1	1	930
23028	23028	1	1	931
3065	23028	1	1	932
7101	23028	1	1	933
390792	5493	1	1	934
10928	5493	1	1	935
11119	5493	1	1	936
5347	7813	1	1	937
1025	904	1	1	938
51574	904	1	1	939
117177	8985	1	1	940
4615	7097	1	1	941
3717	3717	1	1	942
5795	1500	1	1	943
54951	28952	1	1	944
23412	28952	1	1	945
51397	28952	1	1	946
8607	1736	1	1	947
5500	6992	1	1	948
5501	6992	1	1	949
5499	6992	1	1	950
7186	1838	1	1	951
81631	9776	1	1	952
23308	23308	1	1	953
1432	23363	1	1	954
57690	4849	1	1	955
4848	4849	1	1	956
8079	10049	1	1	957
4722	374291	1	1	958
29078	374291	1	1	959
4722	4720	1	1	960
90423	9550	1	1	961
23673	8674	1	1	962
4722	4726	1	1	963
23321	10612	1	1	964
3064	8408	1	1	965
81631	8408	1	1	966
440738	8408	1	1	967
55626	8408	1	1	968
55737	9559	1	1	969
4094	4094	1	1	970
468	4094	1	1	971
7186	2081	1	1	972
2081	2081	1	1	973
11160	10613	1	1	974
